order_id,order_date,customer_id,segment,region,category,sub_category,product_id,quantity,sales,discount,profit,shipping_cost
ORD-001703,2025-02-08,CUST-00813,Consumer,North,Technology,Laptops,SKU-TEC-530,6,49.57,0.1,15.24,43.66
ORD-000425,2025-02-08,CUST-00961,Corporate,East,Office Supplies,Labels,SKU-OFF-803,6,337.14,0.0,46.86,32.34
ORD-003255,2025-02-08,CUST-00046,Consumer,West,Technology,Printers,SKU-TEC-172,3,90.2,0.1,18.94,26.99
ORD-003768,2025-02-08,CUST-00928,Consumer,Central,Furniture,Tables,SKU-FUR-836,4,73.41,0.3,-3.26,36.12
ORD-004198,2025-02-09,CUST-00673,Home Office,Central,Furniture,Chairs,SKU-FUR-392,3,420.63,0.0,-54.73,21.87
ORD-000208,2025-02-09,CUST-00237,Consumer,East,Office Supplies,Labels,SKU-OFF-413,1,293.33,0.2,13.3,13.7
ORD-003104,2025-02-09,CUST-00533,Home Office,South,Technology,Phones,SKU-TEC-213,2,272.18,0.2,18.33,38.16
ORD-004609,2025-02-09,CUST-00251,Home Office,South,Furniture,Bookcases,SKU-FUR-378,2,150.01,0.15,40.57,15.72
ORD-002641,2025-02-10,CUST-01108,Corporate,East,Furniture,Bookcases,SKU-FUR-408,5,147.69,0.1,-1.6,8.66
ORD-005243,2025-02-10,CUST-01114,Consumer,Central,Furniture,Chairs,SKU-FUR-106,6,195.32,0.15,11.81,12.69
ORD-001828,2025-02-10,CUST-00587,Consumer,South,Office Supplies,Binders,SKU-OFF-337,2,480.18,0.3,8.71,24.23
ORD-002131,2025-02-10,CUST-00072,Home Office,North,Office Supplies,Paper,SKU-OFF-229,2,42.61,0.0,6.78,5.86
ORD-004203,2025-02-10,CUST-00612,Consumer,East,Furniture,Bookcases,SKU-FUR-283,2,454.22,0.3,-59.46,18.14
ORD-000280,2025-02-10,CUST-00497,Consumer,South,Technology,Printers,SKU-TEC-706,1,356.81,0.2,61.42,36.96
ORD-000872,2025-02-10,CUST-00459,Consumer,Central,Furniture,Tables,SKU-FUR-896,1,433.68,0.1,-42.85,25.26
ORD-005985,2025-02-10,CUST-00539,Consumer,North,Technology,Laptops,SKU-TEC-286,6,272.02,0.05,22.23,33.88
ORD-005675,2025-02-11,CUST-00579,Corporate,Central,Furniture,Tables,SKU-FUR-942,3,156.59,0.1,7.77,6.46
ORD-002201,2025-02-11,CUST-00789,Home Office,Central,Office Supplies,Art,SKU-OFF-889,5,246.76,0.15,24.18,10.6
ORD-002940,2025-02-11,CUST-00632,Corporate,East,Furniture,Bookcases,SKU-FUR-823,6,424.39,0.05,152.86,25.4
ORD-002516,2025-02-11,CUST-00505,Corporate,West,Technology,Phones,SKU-TEC-173,1,290.28,0.0,32.46,8.83
ORD-001903,2025-02-11,CUST-00508,Consumer,North,Office Supplies,Binders,SKU-OFF-237,7,124.36,0.0,18.87,8.2
ORD-005611,2025-02-11,CUST-00759,Corporate,West,Furniture,Storage,SKU-FUR-849,2,121.6,0.05,4.6,25.78
ORD-002439,2025-02-11,CUST-00462,Corporate,West,Furniture,Bookcases,SKU-FUR-108,7,451.2,0.2,95.62,31.83
ORD-003831,2025-02-11,CUST-01028,Consumer,Central,Office Supplies,Binders,SKU-OFF-908,4,177.78,0.05,25.15,34.56
ORD-003771,2025-02-11,CUST-00470,Home Office,Central,Office Supplies,Art,SKU-OFF-996,4,161.79,0.15,25.85,36.04
ORD-005499,2025-02-11,CUST-00906,Corporate,West,Furniture,Chairs,SKU-FUR-263,6,171.33,0.1,-13.26,35.07
ORD-000435,2025-02-11,CUST-00203,Consumer,Central,Office Supplies,Paper,SKU-OFF-371,4,329.28,0.05,66.34,41.8
ORD-000296,2025-02-11,CUST-00529,Corporate,North,Office Supplies,Paper,SKU-OFF-383,2,24.93,0.0,4.78,11.7
ORD-004591,2025-02-11,CUST-00260,Corporate,Central,Office Supplies,Paper,SKU-OFF-170,4,310.86,0.0,53.2,4.79
ORD-005099,2025-02-11,CUST-01101,Corporate,East,Technology,Phones,SKU-TEC-866,1,290.63,0.2,12.44,35.55
ORD-000085,2025-02-12,CUST-00061,Consumer,North,Office Supplies,Art,SKU-OFF-814,5,303.03,0.05,21.55,34.78
ORD-003342,2025-02-12,CUST-01139,Corporate,East,Office Supplies,Art,SKU-OFF-334,6,271.48,0.3,-5.52,4.44
ORD-001469,2025-02-12,CUST-00819,Consumer,East,Furniture,Tables,SKU-FUR-926,1,135.85,0.0,22.63,7.97
ORD-002039,2025-02-12,CUST-01019,Corporate,South,Furniture,Tables,SKU-FUR-788,3,325.29,0.0,-11.93,29.31
ORD-001444,2025-02-12,CUST-00203,Consumer,East,Technology,Laptops,SKU-TEC-957,4,337.19,0.1,27.58,22.0
ORD-003213,2025-02-12,CUST-00679,Corporate,Central,Technology,Printers,SKU-TEC-284,1,101.05,0.1,16.07,9.23
ORD-003152,2025-02-12,CUST-01004,Consumer,West,Technology,Phones,SKU-TEC-670,7,64.09,0.0,12.45,18.56
ORD-001651,2025-02-12,CUST-00362,Corporate,West,Technology,Accessories,SKU-TEC-449,2,252.89,0.15,75.68,4.13
ORD-001503,2025-02-12,CUST-00483,Consumer,Central,Furniture,Bookcases,SKU-FUR-243,2,204.6,0.15,-9.67,42.01
ORD-000899,2025-02-13,CUST-00937,Consumer,East,Technology,Phones,SKU-TEC-256,7,209.9,0.2,20.35,29.66
ORD-001302,2025-02-13,CUST-00475,Consumer,Central,Office Supplies,Labels,SKU-OFF-540,7,280.58,0.05,24.58,5.44
ORD-000545,2025-02-13,CUST-00405,Consumer,East,Technology,Accessories,SKU-TEC-741,4,149.03,0.05,15.75,41.13
ORD-005734,2025-02-13,CUST-00848,Consumer,West,Technology,Accessories,SKU-TEC-572,2,378.38,0.05,9.37,8.19
ORD-004388,2025-02-13,CUST-00204,Consumer,South,Furniture,Storage,SKU-FUR-965,4,175.98,0.0,5.66,8.26
ORD-002029,2025-02-13,CUST-00749,Corporate,South,Furniture,Tables,SKU-FUR-127,7,239.53,0.0,-13.55,37.48
ORD-002406,2025-02-13,CUST-00392,Consumer,West,Office Supplies,Labels,SKU-OFF-635,2,250.81,0.0,57.19,8.36
ORD-004005,2025-02-13,CUST-00043,Consumer,Central,Technology,Accessories,SKU-TEC-633,5,208.75,0.05,10.0,25.66
ORD-005486,2025-02-13,CUST-00470,Corporate,South,Technology,Accessories,SKU-TEC-119,6,146.13,0.1,24.9,30.2
ORD-000114,2025-02-14,CUST-00682,Consumer,West,Technology,Printers,SKU-TEC-891,7,213.62,0.15,-5.05,19.3
ORD-001586,2025-02-14,CUST-00242,Home Office,North,Technology,Printers,SKU-TEC-463,5,404.64,0.05,102.27,38.57
ORD-003723,2025-02-14,CUST-00908,Corporate,South,Furniture,Chairs,SKU-FUR-606,2,186.26,0.05,49.15,24.81
ORD-004939,2025-02-14,CUST-01156,Home Office,West,Furniture,Bookcases,SKU-FUR-182,6,117.58,0.1,19.24,26.39
ORD-005406,2025-02-14,CUST-00092,Consumer,East,Office Supplies,Paper,SKU-OFF-279,3,121.65,0.0,16.09,37.98
ORD-000062,2025-02-14,CUST-01126,Consumer,Central,Office Supplies,Paper,SKU-OFF-363,1,529.17,0.3,43.2,14.09
ORD-003175,2025-02-14,CUST-01157,Corporate,North,Technology,Printers,SKU-TEC-301,3,343.17,0.0,87.05,35.78
ORD-000531,2025-02-14,CUST-00471,Consumer,West,Office Supplies,Labels,SKU-OFF-482,2,71.24,0.0,15.31,32.98
ORD-003382,2025-02-14,CUST-00206,Consumer,West,Office Supplies,Paper,SKU-OFF-877,5,142.2,0.0,21.08,20.94
ORD-005110,2025-02-14,CUST-00284,Consumer,East,Furniture,Bookcases,SKU-FUR-381,1,211.65,0.15,58.86,13.12
ORD-003642,2025-02-14,CUST-00835,Consumer,West,Technology,Phones,SKU-TEC-206,5,378.53,0.1,76.44,30.4
ORD-000218,2025-02-15,CUST-01137,Corporate,Central,Technology,Accessories,SKU-TEC-583,5,351.89,0.2,26.51,30.21
ORD-003337,2025-02-15,CUST-01014,Consumer,Central,Furniture,Tables,SKU-FUR-478,1,403.87,0.2,38.7,8.63
ORD-000936,2025-02-15,CUST-00449,Consumer,Central,Technology,Phones,SKU-TEC-165,4,87.72,0.0,18.23,38.85
ORD-004821,2025-02-15,CUST-00303,Consumer,South,Office Supplies,Art,SKU-OFF-184,1,279.18,0.2,22.09,30.86
ORD-003455,2025-02-15,CUST-00768,Consumer,West,Furniture,Chairs,SKU-FUR-833,3,339.03,0.15,105.85,42.05
ORD-005744,2025-02-16,CUST-01116,Consumer,East,Office Supplies,Paper,SKU-OFF-589,7,196.21,0.0,36.06,20.85
ORD-005521,2025-02-16,CUST-00778,Home Office,East,Technology,Phones,SKU-TEC-984,1,138.01,0.0,37.92,12.48
ORD-000721,2025-02-16,CUST-00516,Corporate,North,Technology,Laptops,SKU-TEC-701,1,77.41,0.0,16.26,22.36
ORD-000346,2025-02-16,CUST-01177,Consumer,North,Office Supplies,Binders,SKU-OFF-481,7,352.6,0.05,18.37,36.66
ORD-000857,2025-02-16,CUST-00013,Consumer,West,Technology,Accessories,SKU-TEC-657,6,103.33,0.05,20.61,25.86
ORD-005031,2025-02-16,CUST-00212,Consumer,Central,Technology,Printers,SKU-TEC-640,6,344.35,0.0,78.05,25.07
ORD-002085,2025-02-16,CUST-01017,Consumer,Central,Technology,Laptops,SKU-TEC-344,3,105.0,0.1,23.51,22.33
ORD-004896,2025-02-16,CUST-00664,Corporate,East,Technology,Printers,SKU-TEC-690,3,264.13,0.05,75.35,6.15
ORD-005423,2025-02-16,CUST-01032,Home Office,South,Technology,Phones,SKU-TEC-168,2,470.54,0.15,31.98,18.86
ORD-005563,2025-02-16,CUST-00818,Consumer,North,Office Supplies,Art,SKU-OFF-604,7,520.65,0.0,109.62,38.41
ORD-001441,2025-02-17,CUST-00046,Home Office,North,Furniture,Tables,SKU-FUR-991,1,194.52,0.15,7.99,32.11
ORD-000051,2025-02-17,CUST-00009,Consumer,North,Technology,Accessories,SKU-TEC-732,4,366.32,0.2,56.37,44.25
ORD-004170,2025-02-17,CUST-00826,Home Office,South,Office Supplies,Binders,SKU-OFF-978,3,159.96,0.05,17.0,37.91
ORD-001288,2025-02-17,CUST-00968,Corporate,Central,Office Supplies,Labels,SKU-OFF-741,7,216.08,0.0,40.57,18.11
ORD-005720,2025-02-17,CUST-00582,Home Office,South,Technology,Laptops,SKU-TEC-492,2,458.01,0.1,104.56,12.19
ORD-001763,2025-02-17,CUST-00896,Consumer,North,Office Supplies,Paper,SKU-OFF-539,3,225.72,0.0,38.76,17.48
ORD-002112,2025-02-17,CUST-00854,Home Office,North,Furniture,Bookcases,SKU-FUR-989,2,309.99,0.0,25.4,44.15
ORD-001240,2025-02-17,CUST-01146,Corporate,South,Technology,Laptops,SKU-TEC-540,6,199.04,0.0,10.27,39.98
ORD-005220,2025-02-17,CUST-01085,Home Office,North,Technology,Accessories,SKU-TEC-327,4,151.17,0.0,30.27,14.72
ORD-005788,2025-02-17,CUST-00336,Consumer,North,Technology,Printers,SKU-TEC-795,1,214.34,0.0,37.09,7.5
ORD-001686,2025-02-17,CUST-00012,Consumer,East,Furniture,Bookcases,SKU-FUR-704,3,528.19,0.0,100.79,15.29
ORD-002800,2025-02-17,CUST-00124,Consumer,North,Office Supplies,Paper,SKU-OFF-302,2,680.06,0.2,40.58,6.27
ORD-001759,2025-02-17,CUST-01035,Corporate,East,Office Supplies,Paper,SKU-OFF-611,4,115.62,0.1,9.37,21.05
ORD-003227,2025-02-18,CUST-00003,Corporate,Central,Office Supplies,Binders,SKU-OFF-493,4,377.93,0.0,88.92,16.15
ORD-003013,2025-02-18,CUST-00859,Corporate,South,Office Supplies,Binders,SKU-OFF-217,4,554.77,0.15,44.21,44.81
ORD-000382,2025-02-18,CUST-00185,Home Office,Central,Furniture,Chairs,SKU-FUR-604,1,536.49,0.0,79.5,22.78
ORD-000600,2025-02-18,CUST-00847,Consumer,Central,Technology,Printers,SKU-TEC-780,6,303.28,0.0,55.14,32.91
ORD-005941,2025-02-18,CUST-00033,Consumer,Central,Furniture,Tables,SKU-FUR-824,6,158.87,0.0,71.82,41.03
ORD-005057,2025-02-18,CUST-01068,Home Office,North,Furniture,Storage,SKU-FUR-729,3,350.43,0.0,110.58,14.64
ORD-002849,2025-02-19,CUST-00045,Consumer,Central,Office Supplies,Binders,SKU-OFF-895,3,449.02,0.3,-8.33,15.92
ORD-003635,2025-02-19,CUST-00023,Consumer,West,Office Supplies,Binders,SKU-OFF-840,1,176.58,0.15,8.91,23.07
ORD-003117,2025-02-19,CUST-00245,Corporate,South,Office Supplies,Binders,SKU-OFF-382,5,317.41,0.2,6.88,15.67
ORD-005984,2025-02-19,CUST-00621,Consumer,East,Technology,Printers,SKU-TEC-241,7,389.82,0.0,100.79,44.45
ORD-000479,2025-02-19,CUST-01056,Consumer,Central,Furniture,Chairs,SKU-FUR-116,5,291.93,0.0,14.32,39.37
ORD-003184,2025-02-19,CUST-00535,Consumer,East,Furniture,Tables,SKU-FUR-566,3,437.76,0.05,109.48,32.76
ORD-003461,2025-02-19,CUST-00698,Consumer,West,Office Supplies,Binders,SKU-OFF-941,3,131.81,0.15,17.98,6.05
ORD-004814,2025-02-19,CUST-00292,Home Office,South,Furniture,Storage,SKU-FUR-732,3,279.64,0.05,-39.44,39.43
ORD-004333,2025-02-20,CUST-00679,Consumer,North,Furniture,Chairs,SKU-FUR-873,1,325.1,0.1,-10.27,38.2
ORD-001194,2025-02-20,CUST-00504,Consumer,Central,Furniture,Chairs,SKU-FUR-293,2,55.9,0.1,6.67,34.93
ORD-005868,2025-02-20,CUST-01109,Consumer,North,Office Supplies,Binders,SKU-OFF-991,4,47.0,0.15,5.43,42.77
ORD-000515,2025-02-20,CUST-00052,Consumer,East,Technology,Laptops,SKU-TEC-954,7,242.05,0.15,47.47,8.44
ORD-004194,2025-02-20,CUST-00676,Corporate,South,Office Supplies,Labels,SKU-OFF-176,4,82.07,0.0,17.91,20.13
ORD-005089,2025-02-20,CUST-01017,Home Office,West,Office Supplies,Art,SKU-OFF-426,1,284.45,0.15,63.53,8.58
ORD-005136,2025-02-20,CUST-01103,Consumer,North,Technology,Laptops,SKU-TEC-429,4,130.39,0.0,39.99,34.3
ORD-003526,2025-02-21,CUST-01059,Corporate,Central,Office Supplies,Paper,SKU-OFF-701,6,209.33,0.05,20.93,37.41
ORD-005655,2025-02-21,CUST-00857,Corporate,South,Office Supplies,Labels,SKU-OFF-423,4,354.44,0.0,99.76,27.81
ORD-002918,2025-02-21,CUST-01069,Consumer,North,Furniture,Bookcases,SKU-FUR-996,3,559.81,0.3,-14.64,34.95
ORD-002749,2025-02-21,CUST-01187,Consumer,West,Technology,Printers,SKU-TEC-498,6,112.08,0.0,17.16,31.99
ORD-002138,2025-02-21,CUST-00222,Consumer,Central,Technology,Laptops,SKU-TEC-933,1,253.15,0.15,23.92,18.75
ORD-004080,2025-02-21,CUST-00048,Consumer,North,Technology,Accessories,SKU-TEC-660,3,373.9,0.0,54.77,28.91
ORD-004625,2025-02-22,CUST-01067,Corporate,East,Furniture,Bookcases,SKU-FUR-342,3,412.41,0.05,51.37,7.62
ORD-002389,2025-02-22,CUST-00418,Home Office,Central,Furniture,Storage,SKU-FUR-622,4,251.54,0.0,-8.4,8.26
ORD-003247,2025-02-22,CUST-01151,Corporate,North,Technology,Phones,SKU-TEC-105,3,122.81,0.2,21.36,18.81
ORD-001234,2025-02-22,CUST-00416,Consumer,East,Technology,Laptops,SKU-TEC-939,2,160.72,0.15,16.69,43.68
ORD-001298,2025-02-22,CUST-00291,Corporate,South,Technology,Laptops,SKU-TEC-565,1,779.56,0.1,78.88,21.54
ORD-001975,2025-02-22,CUST-00654,Consumer,South,Furniture,Tables,SKU-FUR-540,4,323.3,0.0,66.22,22.25
ORD-004254,2025-02-23,CUST-00012,Corporate,Central,Office Supplies,Paper,SKU-OFF-792,4,231.56,0.2,-18.63,32.71
ORD-000205,2025-02-23,CUST-00161,Corporate,Central,Furniture,Tables,SKU-FUR-862,1,447.36,0.0,-60.99,10.17
ORD-005346,2025-02-23,CUST-00419,Consumer,West,Furniture,Bookcases,SKU-FUR-934,6,418.5,0.05,1.64,41.41
ORD-005470,2025-02-23,CUST-00250,Home Office,West,Office Supplies,Art,SKU-OFF-247,6,160.06,0.15,10.65,36.43
ORD-001635,2025-02-24,CUST-00742,Consumer,North,Office Supplies,Labels,SKU-OFF-263,7,353.53,0.1,7.82,39.18
ORD-003226,2025-02-24,CUST-00971,Consumer,West,Office Supplies,Art,SKU-OFF-169,7,133.27,0.0,22.11,10.86
ORD-001638,2025-02-24,CUST-00047,Consumer,West,Technology,Accessories,SKU-TEC-861,4,329.43,0.1,77.98,27.66
ORD-004128,2025-02-25,CUST-00474,Corporate,Central,Furniture,Chairs,SKU-FUR-162,5,47.76,0.0,1.98,39.44
ORD-001076,2025-02-25,CUST-01111,Consumer,South,Technology,Phones,SKU-TEC-229,5,180.96,0.05,27.18,24.88
ORD-002094,2025-02-25,CUST-00899,Consumer,North,Office Supplies,Labels,SKU-OFF-400,5,67.5,0.2,1.17,40.62
ORD-001974,2025-02-25,CUST-00147,Corporate,East,Furniture,Tables,SKU-FUR-829,6,151.38,0.15,34.29,12.16
ORD-005274,2025-02-25,CUST-00314,Home Office,West,Furniture,Bookcases,SKU-FUR-912,2,130.22,0.0,8.68,17.33
ORD-003486,2025-02-25,CUST-00350,Consumer,Central,Technology,Laptops,SKU-TEC-457,5,407.04,0.1,89.36,24.08
ORD-001587,2025-02-25,CUST-00463,Consumer,North,Office Supplies,Art,SKU-OFF-519,4,347.18,0.0,69.57,23.88
ORD-003434,2025-02-25,CUST-00699,Consumer,East,Furniture,Tables,SKU-FUR-997,2,228.91,0.2,-54.81,27.78
ORD-003657,2025-02-25,CUST-00809,Consumer,Central,Technology,Printers,SKU-TEC-449,1,133.76,0.0,19.75,7.56
ORD-005048,2025-02-25,CUST-00737,Corporate,West,Office Supplies,Binders,SKU-OFF-913,6,429.33,0.0,82.61,42.8
ORD-004202,2025-02-25,CUST-00112,Consumer,South,Technology,Phones,SKU-TEC-869,6,354.78,0.1,58.47,6.32
ORD-003866,2025-02-26,CUST-00996,Corporate,West,Office Supplies,Art,SKU-OFF-195,6,265.79,0.0,21.14,28.88
ORD-005558,2025-02-26,CUST-00563,Corporate,East,Technology,Phones,SKU-TEC-845,4,13.88,0.0,4.34,26.32
ORD-002765,2025-02-26,CUST-00278,Home Office,Central,Furniture,Bookcases,SKU-FUR-551,6,245.59,0.0,-3.88,37.96
ORD-000835,2025-02-26,CUST-00976,Consumer,North,Technology,Accessories,SKU-TEC-872,4,165.81,0.15,17.24,4.07
ORD-005178,2025-02-26,CUST-00815,Consumer,South,Technology,Laptops,SKU-TEC-276,2,476.15,0.15,49.05,6.87
ORD-002555,2025-02-26,CUST-01012,Consumer,East,Technology,Phones,SKU-TEC-801,7,78.52,0.0,10.12,15.71
ORD-005170,2025-02-26,CUST-00541,Home Office,West,Technology,Phones,SKU-TEC-258,1,121.87,0.1,25.16,36.11
ORD-001965,2025-02-26,CUST-00421,Consumer,North,Furniture,Bookcases,SKU-FUR-495,7,355.81,0.15,-6.54,21.03
ORD-001097,2025-02-27,CUST-00690,Consumer,East,Office Supplies,Paper,SKU-OFF-934,1,655.44,0.05,98.06,13.59
ORD-000117,2025-02-27,CUST-00197,Corporate,North,Technology,Accessories,SKU-TEC-438,6,334.44,0.0,83.64,5.64
ORD-003601,2025-02-27,CUST-00054,Consumer,West,Technology,Accessories,SKU-TEC-508,2,716.99,0.0,183.56,10.35
ORD-004294,2025-02-27,CUST-00658,Consumer,East,Technology,Phones,SKU-TEC-716,6,337.5,0.0,68.91,38.55
ORD-005354,2025-02-27,CUST-00169,Consumer,North,Office Supplies,Art,SKU-OFF-955,1,233.1,0.0,41.65,6.83
ORD-005273,2025-02-27,CUST-00111,Consumer,East,Furniture,Bookcases,SKU-FUR-796,5,116.22,0.05,23.72,18.75
ORD-001848,2025-02-27,CUST-00119,Consumer,North,Furniture,Chairs,SKU-FUR-593,5,376.1,0.0,16.86,17.82
ORD-001075,2025-02-27,CUST-00262,Corporate,East,Furniture,Tables,SKU-FUR-172,2,65.88,0.2,-0.04,40.32
ORD-004548,2025-02-28,CUST-00917,Corporate,North,Furniture,Tables,SKU-FUR-144,7,467.46,0.1,63.38,42.41
ORD-002402,2025-02-28,CUST-00846,Consumer,South,Office Supplies,Labels,SKU-OFF-638,4,401.45,0.0,67.78,38.58
ORD-003571,2025-02-28,CUST-00757,Home Office,Central,Furniture,Tables,SKU-FUR-527,3,139.59,0.0,40.09,36.45
ORD-000427,2025-02-28,CUST-00038,Corporate,East,Office Supplies,Paper,SKU-OFF-663,6,125.97,0.0,30.63,17.0
ORD-004197,2025-02-28,CUST-01092,Corporate,Central,Office Supplies,Binders,SKU-OFF-278,7,278.77,0.0,84.46,33.91
ORD-000358,2025-02-28,CUST-00766,Home Office,South,Furniture,Bookcases,SKU-FUR-384,3,229.78,0.0,12.54,30.19
ORD-001429,2025-02-28,CUST-00839,Consumer,West,Technology,Laptops,SKU-TEC-587,2,183.56,0.05,27.42,4.94
ORD-003518,2025-03-01,CUST-01035,Corporate,West,Office Supplies,Art,SKU-OFF-677,6,97.76,0.15,13.46,6.28
ORD-001002,2025-03-01,CUST-00260,Consumer,East,Furniture,Tables,SKU-FUR-281,5,529.02,0.15,53.71,17.72
ORD-001410,2025-03-01,CUST-00183,Consumer,East,Technology,Accessories,SKU-TEC-628,3,286.79,0.2,21.92,19.93
ORD-000456,2025-03-01,CUST-00904,Consumer,West,Office Supplies,Art,SKU-OFF-247,1,130.31,0.0,7.58,29.92
ORD-001440,2025-03-01,CUST-00376,Corporate,South,Furniture,Storage,SKU-FUR-522,5,93.46,0.1,-5.99,24.47
ORD-000077,2025-03-02,CUST-01058,Consumer,East,Technology,Phones,SKU-TEC-281,7,310.09,0.3,-7.31,25.4
ORD-002981,2025-03-02,CUST-00213,Consumer,East,Furniture,Tables,SKU-FUR-983,1,180.03,0.0,18.17,21.99
ORD-003182,2025-03-02,CUST-00006,Consumer,East,Technology,Laptops,SKU-TEC-145,1,543.56,0.0,28.23,4.4
ORD-003261,2025-03-02,CUST-01101,Consumer,South,Office Supplies,Labels,SKU-OFF-712,4,441.11,0.0,92.65,13.89
ORD-005791,2025-03-02,CUST-00478,Home Office,North,Technology,Accessories,SKU-TEC-734,4,240.84,0.1,32.18,24.63
ORD-005153,2025-03-02,CUST-00565,Consumer,West,Office Supplies,Binders,SKU-OFF-345,7,92.5,0.15,22.37,5.15
ORD-004274,2025-03-02,CUST-00480,Consumer,Central,Office Supplies,Binders,SKU-OFF-632,6,183.88,0.0,38.99,34.88
ORD-000577,2025-03-02,CUST-00728,Consumer,North,Technology,Laptops,SKU-TEC-239,5,88.88,0.05,8.99,16.77
ORD-001110,2025-03-02,CUST-00941,Home Office,North,Furniture,Chairs,SKU-FUR-341,6,213.65,0.0,42.02,32.78
ORD-002942,2025-03-02,CUST-01035,Corporate,South,Office Supplies,Paper,SKU-OFF-549,2,344.75,0.15,0.31,5.03
ORD-000904,2025-03-02,CUST-00114,Home Office,East,Office Supplies,Binders,SKU-OFF-518,2,310.7,0.15,44.06,6.52
ORD-000191,2025-03-02,CUST-01116,Home Office,South,Office Supplies,Art,SKU-OFF-382,3,336.88,0.05,117.7,22.55
ORD-002987,2025-03-02,CUST-00039,Consumer,North,Furniture,Bookcases,SKU-FUR-886,2,154.79,0.0,14.16,24.43
ORD-005936,2025-03-03,CUST-00051,Corporate,North,Technology,Laptops,SKU-TEC-859,2,329.61,0.1,55.66,13.24
ORD-002816,2025-03-03,CUST-00939,Consumer,South,Furniture,Bookcases,SKU-FUR-187,6,88.34,0.1,9.06,11.97
ORD-005567,2025-03-03,CUST-00242,Corporate,East,Office Supplies,Binders,SKU-OFF-459,6,560.06,0.15,61.78,35.99
ORD-004848,2025-03-03,CUST-00092,Consumer,Central,Furniture,Bookcases,SKU-FUR-915,2,948.61,0.1,-94.16,33.56
ORD-002350,2025-03-03,CUST-00652,Consumer,East,Furniture,Chairs,SKU-FUR-586,1,310.41,0.05,-19.35,29.96
ORD-001445,2025-03-03,CUST-01116,Home Office,Central,Office Supplies,Paper,SKU-OFF-860,1,138.73,0.2,1.3,41.69
ORD-003120,2025-03-03,CUST-00980,Consumer,South,Furniture,Tables,SKU-FUR-565,6,286.78,0.0,92.8,25.64
ORD-004472,2025-03-03,CUST-00691,Consumer,East,Furniture,Chairs,SKU-FUR-974,7,180.74,0.05,33.12,10.08
ORD-005150,2025-03-03,CUST-00351,Consumer,South,Furniture,Bookcases,SKU-FUR-482,7,263.83,0.05,29.59,38.15
ORD-005976,2025-03-03,CUST-00273,Home Office,South,Office Supplies,Labels,SKU-OFF-713,1,207.31,0.0,50.63,29.2
ORD-001781,2025-03-03,CUST-00827,Corporate,East,Furniture,Bookcases,SKU-FUR-170,2,82.77,0.1,0.91,35.56
ORD-005534,2025-03-03,CUST-00953,Corporate,East,Furniture,Bookcases,SKU-FUR-592,5,258.46,0.05,66.95,8.15
ORD-002318,2025-03-03,CUST-00156,Consumer,North,Technology,Accessories,SKU-TEC-395,5,242.16,0.3,34.94,26.94
ORD-000290,2025-03-03,CUST-00447,Home Office,East,Technology,Accessories,SKU-TEC-574,1,95.76,0.0,13.19,39.06
ORD-002729,2025-03-03,CUST-00281,Consumer,East,Furniture,Storage,SKU-FUR-340,6,198.28,0.3,5.91,16.0
ORD-001771,2025-03-04,CUST-00580,Corporate,West,Technology,Accessories,SKU-TEC-593,2,969.4,0.3,91.37,42.23
ORD-003364,2025-03-04,CUST-00572,Corporate,West,Technology,Laptops,SKU-TEC-420,1,429.56,0.1,117.17,4.71
ORD-003943,2025-03-04,CUST-00032,Consumer,South,Technology,Laptops,SKU-TEC-478,5,402.01,0.1,101.95,7.36
ORD-003824,2025-03-04,CUST-00927,Consumer,Central,Technology,Accessories,SKU-TEC-446,3,256.85,0.3,9.42,13.47
ORD-005592,2025-03-04,CUST-00640,Consumer,East,Office Supplies,Art,SKU-OFF-801,2,206.85,0.05,44.88,11.56
ORD-000012,2025-03-04,CUST-00182,Consumer,Central,Technology,Phones,SKU-TEC-519,6,162.71,0.1,8.93,7.39
ORD-003955,2025-03-04,CUST-01022,Home Office,South,Office Supplies,Paper,SKU-OFF-824,7,334.13,0.3,1.38,38.2
ORD-004030,2025-03-04,CUST-00946,Consumer,South,Furniture,Storage,SKU-FUR-215,3,55.21,0.0,7.26,9.76
ORD-005043,2025-03-05,CUST-00329,Consumer,North,Furniture,Chairs,SKU-FUR-358,5,311.89,0.05,38.78,12.69
ORD-002664,2025-03-05,CUST-00449,Home Office,South,Furniture,Bookcases,SKU-FUR-182,4,205.7,0.0,12.6,36.0
ORD-003986,2025-03-05,CUST-01075,Home Office,East,Technology,Phones,SKU-TEC-152,4,226.04,0.0,32.94,33.28
ORD-004566,2025-03-05,CUST-00283,Consumer,East,Office Supplies,Art,SKU-OFF-921,6,264.05,0.1,33.27,44.85
ORD-004894,2025-03-05,CUST-01105,Home Office,West,Technology,Laptops,SKU-TEC-789,7,280.88,0.0,29.25,43.49
ORD-000061,2025-03-05,CUST-00810,Corporate,West,Technology,Accessories,SKU-TEC-911,2,309.28,0.15,62.73,11.59
ORD-000227,2025-03-05,CUST-00596,Home Office,East,Office Supplies,Labels,SKU-OFF-666,5,273.81,0.0,61.55,21.57
ORD-000855,2025-03-05,CUST-00944,Corporate,East,Technology,Accessories,SKU-TEC-377,2,283.23,0.15,23.05,37.58
ORD-003832,2025-03-05,CUST-01180,Consumer,West,Technology,Phones,SKU-TEC-622,1,271.0,0.05,60.33,18.33
